SAMPLEID,FLOWCELL,INDEX,LANE,R1,R2
HG002_NA24385_son,AH9V1RADXX,2B1,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2B1/2B1_CAGATC_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2B1/2B1_CAGATC_L002_R2.fq.gz
HG002_NA24385_son,AH9V1RADXX,2B2,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2B2/2B2_CCGTCC_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2B2/2B2_CCGTCC_L001_R2.fq.gz
HG002_NA24385_son,AH9V1RADXX,2B2,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2B2/2B2_CCGTCC_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2B2/2B2_CCGTCC_L002_R2.fq.gz
HG002_NA24385_son,AH9V1RADXX,2C1,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2C1/2C1_AGTCAA_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2C1/2C1_AGTCAA_L001_R2.fq.gz
HG002_NA24385_son,AH9V1RADXX,2C1,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2C1/2C1_AGTCAA_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2C1/2C1_AGTCAA_L002_R2.fq.gz
HG002_NA24385_son,AH9V1RADXX,2C2,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2C2/2C2_AGTTCC_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2C2/2C2_AGTTCC_L001_R2.fq.gz
HG002_NA24385_son,AH9V1RADXX,2C2,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2C2/2C2_AGTTCC_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2C2/2C2_AGTTCC_L002_R2.fq.gz
HG002_NA24385_son,AH9V1RADXX,2D1,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2D1/2D1_ATGTCA_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2D1/2D1_ATGTCA_L001_R2.fq.gz
HG002_NA24385_son,AH9V1RADXX,2D1,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2D1/2D1_ATGTCA_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2D1/2D1_ATGTCA_L002_R2.fq.gz
HG002_NA24385_son,AH9V1RADXX,2D2,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2D2/2D2_GTCCGC_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2D2/2D2_GTCCGC_L001_R2.fq.gz
HG002_NA24385_son,AH9V1RADXX,2D2,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2D2/2D2_GTCCGC_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2D2/2D2_GTCCGC_L002_R2.fq.gz
HG002_NA24385_son,AH9V1RADXX,2F1,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2F1/2F1_ACAGTG_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2F1/2F1_ACAGTG_L001_R2.fq.gz
HG002_NA24385_son,AH9V1RADXX,2F1,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2F1/2F1_ACAGTG_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2F1/2F1_ACAGTG_L002_R2.fq.gz
HG002_NA24385_son,AH9V1RADXX,2F2,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2F2/2F2_GCCAAT_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2F2/2F2_GCCAAT_L001_R2.fq.gz
HG002_NA24385_son,AH9V1RADXX,2F2,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2F2/2F2_GCCAAT_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2F2/2F2_GCCAAT_L002_R2.fq.gz
HG002_NA24385_son,AH9V1RADXX,2L1,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2L1/2L1_CTTGTA_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2L1/2L1_CTTGTA_L001_R2.fq.gz
HG002_NA24385_son,AH9V1RADXX,2L1,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2L1/2L1_CTTGTA_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2L1/2L1_CTTGTA_L002_R2.fq.gz
HG002_NA24385_son,AH9V1RADXX,2L2,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2L2/2L2_GTGAAA_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2L2/2L2_GTGAAA_L001_R2.fq.gz
HG002_NA24385_son,AH9V1RADXX,2L2,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2L2/2L2_GTGAAA_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0020_AH9V1RADXX/Project_RM8391_RM8392/Sample_2L2/2L2_GTGAAA_L002_R2.fq.gz
HG002_NA24385_son,BH9V1VADXX,2A1,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2A1/2A1_CGATGT_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2A1/2A1_CGATGT_L001_R2.fq.gz
HG002_NA24385_son,BH9V1VADXX,2A1,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2A1/2A1_CGATGT_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2A1/2A1_CGATGT_L002_R2.fq.gz
HG002_NA24385_son,BH9V1VADXX,2A2,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2A2/2A2_TGACCA_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2A2/2A2_TGACCA_L001_R2.fq.gz
HG002_NA24385_son,BH9V1VADXX,2A2,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2A2/2A2_TGACCA_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2A2/2A2_TGACCA_L002_R2.fq.gz
HG002_NA24385_son,BH9V1VADXX,2B1,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2B1/2B1_CAGATC_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2B1/2B1_CAGATC_L001_R2.fq.gz
HG002_NA24385_son,BH9V1VADXX,2B1,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2B1/2B1_CAGATC_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2B1/2B1_CAGATC_L002_R2.fq.gz
HG002_NA24385_son,BH9V1VADXX,2B2,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2B2/2B2_CCGTCC_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2B2/2B2_CCGTCC_L001_R2.fq.gz
HG002_NA24385_son,BH9V1VADXX,2B2,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2B2/2B2_CCGTCC_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2B2/2B2_CCGTCC_L002_R2.fq.gz
HG002_NA24385_son,BH9V1VADXX,2C1,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2C1/2C1_AGTCAA_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2C1/2C1_AGTCAA_L001_R2.fq.gz
HG002_NA24385_son,BH9V1VADXX,2C1,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2C1/2C1_AGTCAA_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2C1/2C1_AGTCAA_L002_R2.fq.gz
HG002_NA24385_son,BH9V1VADXX,2C2,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2C2/2C2_AGTTCC_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2C2/2C2_AGTTCC_L001_R2.fq.gz
HG002_NA24385_son,BH9V1VADXX,2C2,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2C2/2C2_AGTTCC_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2C2/2C2_AGTTCC_L002_R2.fq.gz
HG002_NA24385_son,BH9V1VADXX,2D1,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2D1/2D1_ATGTCA_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2D1/2D1_ATGTCA_L001_R2.fq.gz
HG002_NA24385_son,BH9V1VADXX,2D1,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2D1/2D1_ATGTCA_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2D1/2D1_ATGTCA_L002_R2.fq.gz
HG002_NA24385_son,BH9V1VADXX,2D2,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2D2/2D2_GTCCGC_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2D2/2D2_GTCCGC_L001_R2.fq.gz
HG002_NA24385_son,BH9V1VADXX,2D2,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2D2/2D2_GTCCGC_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2D2/2D2_GTCCGC_L002_R2.fq.gz
HG002_NA24385_son,BH9V1VADXX,2F1,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2F1/2F1_ACAGTG_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2F1/2F1_ACAGTG_L001_R2.fq.gz
HG002_NA24385_son,BH9V1VADXX,2F1,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2F1/2F1_ACAGTG_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2F1/2F1_ACAGTG_L002_R2.fq.gz
HG002_NA24385_son,BH9V1VADXX,2F2,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2F2/2F2_GCCAAT_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2F2/2F2_GCCAAT_L001_R2.fq.gz
HG002_NA24385_son,BH9V1VADXX,2F2,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2F2/2F2_GCCAAT_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2F2/2F2_GCCAAT_L002_R2.fq.gz
HG002_NA24385_son,BH9V1VADXX,2L1,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2L1/2L1_CTTGTA_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2L1/2L1_CTTGTA_L001_R2.fq.gz
HG002_NA24385_son,BH9V1VADXX,2L1,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2L1/2L1_CTTGTA_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2L1/2L1_CTTGTA_L002_R2.fq.gz
HG002_NA24385_son,BH9V1VADXX,2L2,1,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2L2/2L2_GTGAAA_L001_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2L2/2L2_GTGAAA_L001_R2.fq.gz
HG002_NA24385_son,BH9V1VADXX,2L2,2,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2L2/2L2_GTGAAA_L002_R1.fq.gz,./HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002_HiSeq300x_fastq/140605_D00360_0021_BH9V1VADXX/Project_RM8391_RM8392/Sample_2L2/2L2_GTGAAA_L002_R2.fq.gz
HG003_NA24149_father,AHA0L6ADXX,3A1,1,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140627_D00360_0030_AHA0L6ADXX/Project_RM8392/Sample_3A1/3A1_CGATGT_L001_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140627_D00360_0030_AHA0L6ADXX/Project_RM8392/Sample_3A1/3A1_CGATGT_L001_R2.fq.gz
HG003_NA24149_father,AHA0L6ADXX,3A1,2,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140627_D00360_0030_AHA0L6ADXX/Project_RM8392/Sample_3A1/3A1_CGATGT_L002_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140627_D00360_0030_AHA0L6ADXX/Project_RM8392/Sample_3A1/3A1_CGATGT_L002_R2.fq.gz
HG003_NA24149_father,AHA0L6ADXX,3A2,1,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140627_D00360_0030_AHA0L6ADXX/Project_RM8392/Sample_3A2/3A2_TGACCA_L001_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140627_D00360_0030_AHA0L6ADXX/Project_RM8392/Sample_3A2/3A2_TGACCA_L001_R2.fq.gz
HG003_NA24149_father,AHA0L6ADXX,3A2,2,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140627_D00360_0030_AHA0L6ADXX/Project_RM8392/Sample_3A2/3A2_TGACCA_L002_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140627_D00360_0030_AHA0L6ADXX/Project_RM8392/Sample_3A2/3A2_TGACCA_L002_R2.fq.gz
HG003_NA24149_father,AHA0L6ADXX,3B1,1,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140627_D00360_0030_AHA0L6ADXX/Project_RM8392/Sample_3B1/3B1_CAGATC_L001_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140627_D00360_0030_AHA0L6ADXX/Project_RM8392/Sample_3B1/3B1_CAGATC_L001_R2.fq.gz
HG003_NA24149_father,AHA0L6ADXX,3B1,2,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140627_D00360_0030_AHA0L6ADXX/Project_RM8392/Sample_3B1/3B1_CAGATC_L002_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140627_D00360_0030_AHA0L6ADXX/Project_RM8392/Sample_3B1/3B1_CAGATC_L002_R2.fq.gz
HG003_NA24149_father,AHA0L6ADXX,3B2,1,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140627_D00360_0030_AHA0L6ADXX/Project_RM8392/Sample_3B2/3B2_CCGTCC_L001_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140627_D00360_0030_AHA0L6ADXX/Project_RM8392/Sample_3B2/3B2_CCGTCC_L001_R2.fq.gz
HG003_NA24149_father,AHA0L6ADXX,3B2,2,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140627_D00360_0030_AHA0L6ADXX/Project_RM8392/Sample_3B2/3B2_CCGTCC_L002_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140627_D00360_0030_AHA0L6ADXX/Project_RM8392/Sample_3B2/3B2_CCGTCC_L002_R2.fq.gz
HG003_NA24149_father,AHA0L6ADXX,3C1,1,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140627_D00360_0030_AHA0L6ADXX/Project_RM8392/Sample_3C1/3C1_AGTCAA_L001_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140627_D00360_0030_AHA0L6ADXX/Project_RM8392/Sample_3C1/3C1_AGTCAA_L001_R2.fq.gz
HG003_NA24149_father,AHA0L6ADXX,3C1,2,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140627_D00360_0030_AHA0L6ADXX/Project_RM8392/Sample_3C1/3C1_AGTCAA_L002_R1.fq.gz,./HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/140627_D00360_0030_AHA0L6ADXX/Project_RM8392/Sample_3C1/3C1_AGTCAA_L002_R2.fq.gz
